community,year,temp_value,source,scenario,family_predicted_count,family_reference_count,family_excess_events,family_risk_0_100,temperature
ALBANY PARK,2019,31,Mortality,steady_state_lag_window,0.9032511230529924,0.9077372948318893,-0.004486171778896906,0.816128444557509,31
ALBANY PARK,2019,32,ED,steady_state_lag_window,2.299582124438191,2.1848806545793873,0.11470146985880339,17.828779664925843,32
ALBANY PARK,2019,32,EMS,steady_state_lag_window,8.178269985110763,7.669228655563812,0.509041329546952,2.1652705792805924,32
ALBANY PARK,2019,32,Mortality,steady_state_lag_window,0.8881555837701516,0.9077372948318893,-0.01958171106173775,0.8061765934089453,32
ALBANY PARK,2019,33,ED,steady_state_lag_window,2.3114520712917783,2.1848806545793873,0.1265714167123907,17.926371909168097,33
ALBANY PARK,2019,33,EMS,steady_state_lag_window,8.203213461770275,7.669228655563812,0.5339848062064644,2.2404544514332256,33
ALBANY PARK,2019,33,Mortality,steady_state_lag_window,0.8765562024160635,0.9077372948318893,-0.03118109241582577,0.7985296114437151,33
ALBANY PARK,2019,34,ED,steady_state_lag_window,2.3237707525218636,2.1848806545793873,0.13889009794247606,18.0276535545013,34
ALBANY PARK,2019,34,EMS,steady_state_lag_window,8.228514150992021,7.669228655563812,0.5592854954282103,2.3167150228758926,34
ALBANY PARK,2019,34,Mortality,steady_state_lag_window,0.8685603469638918,0.9077372948318893,-0.039176947867997414,0.7932582818294168,34
ALBANY PARK,2019,35,ED,steady_state_lag_window,2.3365678724519165,2.1848806545793873,0.15168721787252923,18.132868823719946,35
ALBANY PARK,2019,35,EMS,steady_state_lag_window,8.25417318185508,7.669228655563812,0.5849445262912695,2.394055696844572,35
ALBANY PARK,2019,35,Mortality,steady_state_lag_window,0.8654928485738851,0.9077372948318893,-0.042244446258004234,0.7912360097658736,35
ALBANY PARK,2019,36,ED,steady_state_lag_window,2.3498753911012678,2.1848806545793873,0.16499473652188032,18.242280485482645,36
ALBANY PARK,2019,36,EMS,steady_state_lag_window,8.280191770608818,7.669228655563812,0.6109631150450068,2.4724801393212754,36
ALBANY PARK,2019,36,Mortality,steady_state_lag_window,0.8692779182478547,0.9077372948318893,-0.03845937658403452,0.793731346254124,36
ALBANY PARK,2019,37,ED,steady_state_lag_window,2.3637276888962857,2.1848806545793873,0.1788470343168982,18.356171208533294,37
ALBANY PARK,2019,37,EMS,steady_state_lag_window,8.30657122109903,7.669228655563812,0.6373425655352202,2.5519922803185318,37
ALBANY PARK,2019,37,Mortality,steady_state_lag_window,0.8827059823648334,0.9077372948318893,-0.025031312467055835,0.8025839014892617,37
ALBANY PARK,2019,38,ED,steady_state_lag_window,2.3781617437055167,2.1848806545793873,0.19328108912612932,18.474845017247347,38
ALBANY PARK,2019,38,EMS,steady_state_lag_window,8.333312925228691,7.669228655563812,0.6640842696648797,2.6325963152681315,38
ALBANY PARK,2019,38,Mortality,steady_state_lag_window,0.9098194690456025,0.9077372948318893,0.002082174213713237,0.8204586775081809,38
ALBANY PARK,2019,39,ED,steady_state_lag_window,2.3932173211099865,2.1848806545793873,0.20833666653059926,18.598628855994797,39
ALBANY PARK,2019,39,EMS,steady_state_lag_window,8.360418363453496,7.669228655563812,0.6911897078896845,2.7142967065148205,39
ALBANY PARK,2019,39,Mortality,steady_state_lag_window,0.9564705655325592,0.9077372948318893,0.04873327070066989,0.8512137740606573,39
